Date,Open,High,Low,Close,Adj Close,Volume
11/18/2005,12500,12600,12380,12520,9250.828125,14163300
11/21/2005,12640,12640,12240,12360,9132.604492,24063600
11/22/2005,12220,12240,11740,11840,8748.385742,45564250
11/23/2005,12000,12260,11980,12140,8970.052734,42389900
11/24/2005,12360,12360,12100,12160,8984.830078,15155400
11/25/2005,12160,12220,11920,12000,8866.609375,15658550
11/28/2005,12000,12060,11920,12020,8881.384766,9434350
11/29/2005,11960,12040,11760,11880,8777.939453,17159050
11/30/2005,11860,12080,11860,12000,8866.609375,17308450
12/1/2005,11920,12160,11900,12100,8940.496094,19357700
12/2/2005,12400,12460,12280,12340,9117.827148,19342900
12/5/2005,12440,12500,12360,12460,9206.492188,12418300
12/6/2005,12380,12620,12340,12600,9309.936523,21114200
12/7/2005,12600,12900,12480,12780,9442.938477,26531300
12/8/2005,12700,12800,12520,12640,9339.490234,26904650
12/9/2005,12560,12620,12260,12420,9176.935547,23027250
12/12/2005,12440,12560,12340,12360,9132.604492,18588950
12/13/2005,12420,12460,12260,12400,9162.160156,16596150
12/14/2005,12440,12540,12160,12220,9029.162109,26300350
12/15/2005,12180,12320,12020,12180,8999.607422,18607050
12/16/2005,12120,12120,11860,12000,8866.609375,29408600
12/19/2005,12140,12280,12040,12180,8999.607422,17987750
12/20/2005,12060,12280,12040,12240,9043.939453,17198500
12/21/2005,12280,12700,12280,12560,9280.382813,25337350
12/22/2005,12700,12940,12620,12680,9369.044922,28095000
12/23/2005,12840,13040,12720,12900,9531.603516,28658350
12/26/2005,13000,13260,12980,13080,9664.604492,17830000
12/27/2005,13180,13280,12960,13220,9768.044922,18003350
12/28/2005,13160,13260,13100,13220,9768.044922,21403250
12/29/2005,13200,13400,13140,13160,9723.714844,20916500
1/2/2006,13280,13360,13120,13200,9753.267578,16985900
1/3/2006,13200,13320,13120,13280,9812.375977,17385550
1/4/2006,13500,14000,13460,13940,10300.04102,38604500
1/5/2006,13900,13900,13420,13580,10034.04199,25783750
1/6/2006,13700,13760,13580,13680,10107.93164,17394550
1/9/2006,13900,13940,13660,13740,10152.26367,14995150
1/10/2006,13900,14020,13760,14020,10359.15039,23642650
1/11/2006,13860,13960,13580,13680,10107.93164,17463600
1/12/2006,13680,13840,13620,13720,10137.48535,20117150
1/13/2006,13540,13880,13360,13840,10226.15137,23698600
1/16/2006,14000,14140,13920,14120,10433.04199,19141550
1/17/2006,14140,14420,13940,13940,10300.04102,21328900
1/18/2006,13700,13780,13460,13600,10048.82031,30346800
1/19/2006,13640,13900,13600,13800,10196.59766,19527000
1/20/2006,14040,14160,13700,13740,10152.26367,23040500
1/23/2006,13540,13900,13420,13700,10122.71191,26815250
1/24/2006,13660,14000,13600,13940,10300.04102,29027200
1/25/2006,14180,14400,14100,14220,10506.93066,29240350
1/26/2006,14280,14360,14100,14340,10595.59668,18556250
1/27/2006,14400,14480,14260,14400,10639.92676,15678300
1/31/2006,14460,14820,14380,14800,10935.48731,22323350
2/1/2006,14700,14860,14460,14580,10772.92773,22008350
2/2/2006,14760,14780,14400,14500,10713.81738,19091550
2/3/2006,14360,14360,14040,14080,10403.48535,22207700
2/6/2006,14000,14120,13860,14120,10433.04199,21292250
2/7/2006,14180,14600,14120,14120,10433.04199,16585550
2/8/2006,14000,14180,13700,13820,10211.37402,19114600
2/9/2006,13920,13940,13740,13860,10240.93164,18383250
2/10/2006,13840,13920,13580,13740,10152.26367,21849750
2/13/2006,13720,13740,13360,13500,9974.936523,24189900
2/14/2006,13400,13540,13260,13460,9945.37793,25982850
2/15/2006,13560,13560,13080,13080,9664.604492,33419850
2/16/2006,13020,13140,12920,13140,9708.935547,24749200
2/17/2006,13220,13480,13200,13460,9945.37793,21790650
2/20/2006,13360,13680,13340,13660,10093.15625,16332050
2/21/2006,13640,13660,13400,13460,9945.37793,17356300
2/22/2006,13380,13580,13260,13400,9901.044922,24953700
2/23/2006,13420,13680,13420,13620,10063.60156,16389950
2/24/2006,13560,13640,13500,13540,10004.48828,14116450
2/27/2006,13560,13820,13540,13820,10211.37402,11793500
2/28/2006,13880,13960,13660,13740,10152.26367,12647050
3/2/2006,13920,14000,13680,13860,10240.93164,15105700
3/3/2006,13640,13680,13000,13080,9664.604492,37932400
3/6/2006,13120,13160,12980,13160,9723.714844,22717900
3/7/2006,13000,13040,12540,12600,9309.936523,39482000
3/8/2006,12300,12520,12160,12460,9206.492188,49381050
3/9/2006,12320,12580,12220,12360,9132.604492,38599000
3/10/2006,12280,12640,12280,12440,9191.714844,28422100
3/13/2006,12580,12640,12480,12640,9339.490234,19012200
3/14/2006,12560,12640,12380,12480,9221.271484,17767050
3/15/2006,12580,12740,12560,12600,9309.936523,19438500
3/16/2006,12740,12820,12620,12640,9339.490234,14018000
3/17/2006,12580,12800,12440,12740,9413.381836,13567500
3/20/2006,12780,12800,12560,12780,9442.938477,9950600
3/21/2006,12760,12800,12600,12680,9369.044922,11453100
3/22/2006,12500,12540,12180,12280,9073.493164,30051700
3/23/2006,12280,12380,12080,12160,8984.830078,25534150
3/24/2006,12160,12240,12100,12180,8999.607422,17171750
3/27/2006,12100,12580,12100,12500,9236.049805,19508950
3/28/2006,12320,12600,12320,12560,9280.382813,15167900
3/29/2006,12420,12520,12300,12520,9250.828125,15189400
3/30/2006,12640,12680,12360,12460,9206.492188,14663350
3/31/2006,12400,12600,12360,12600,9309.936523,20635450
4/3/2006,12720,12960,12640,12880,9516.826172,20549650
4/4/2006,12920,13120,12860,13060,9649.823242,19369350
4/5/2006,13100,13220,12900,12980,9590.712891,12634700
4/6/2006,13180,13320,13060,13160,9723.714844,22420200
4/7/2006,13160,13200,12960,13080,9664.604492,17596300
4/10/2006,12900,12980,12740,12840,9487.269531,20369150
4/11/2006,12740,12800,12520,12700,9383.827148,15767900
4/12/2006,12640,12660,12520,12600,9309.936523,12271800
4/13/2006,12520,12760,12500,12740,9413.381836,21813050
4/14/2006,12760,13280,12700,13120,9694.157227,32653200
4/17/2006,13200,13220,12900,12980,9590.712891,13798350
4/18/2006,12960,13200,12880,13160,9723.714844,20338250
4/19/2006,13460,13500,13260,13300,9827.157227,21183350
4/20/2006,13300,13440,13220,13260,9797.601563,17605300
4/21/2006,13400,13940,13340,13800,10196.59766,40474150
4/24/2006,13800,13800,13400,13460,9945.37793,31490750
4/25/2006,13160,13440,13060,13200,9753.267578,28671400
4/26/2006,13200,13360,13080,13360,9871.488281,22000500
4/27/2006,13360,13400,13160,13280,9812.375977,19383250
4/28/2006,13240,13240,12860,12880,9516.826172,27901900
5/2/2006,12880,13020,12640,12980,9590.712891,27714750
5/3/2006,12980,13120,12780,12780,9442.938477,21147150
5/4/2006,12780,12940,12700,12920,9546.382813,17803750
5/8/2006,13100,13240,13020,13100,9679.376953,17595050
5/9/2006,13160,13360,13140,13220,9768.044922,18637850
5/10/2006,13220,13300,13040,13100,9679.376953,17858600
5/11/2006,13140,13260,13060,13260,9797.601563,18471150
5/12/2006,13200,13200,12820,13080,9664.604492,24975900
5/15/2006,12920,13000,12780,13000,9605.493164,28216750
5/16/2006,12960,13000,12740,12820,9472.491211,22209700
5/17/2006,12840,13200,12840,13100,9679.376953,22440100
5/18/2006,12760,12880,12660,12820,9472.491211,22060000
5/19/2006,12840,12880,12620,12760,9428.157227,20910000
5/22/2006,12840,12880,12620,12760,9428.157227,22223550
5/23/2006,12300,12660,12220,12600,9309.936523,29837200
5/24/2006,12600,12680,12300,12600,9309.936523,27036100
5/25/2006,12580,12620,12300,12300,9088.274414,24470000
5/26/2006,12520,12640,12340,12420,9176.935547,23180950
5/29/2006,12440,12540,12400,12440,9191.714844,14920000
5/30/2006,12440,12480,12240,12260,9058.71875,20915300
5/31/2006,12440,12540,12400,12440,9191.714844,15162550
6/1/2006,12140,12320,12020,12120,8955.270508,29650600
6/2/2006,12220,12360,12120,12280,9073.493164,19403200
6/5/2006,12360,12380,12200,12260,9058.71875,15993450
6/7/2006,11920,12100,11920,12000,8866.609375,30545950
6/8/2006,11980,11980,11500,11540,8526.720703,41207100
6/9/2006,11560,11660,11460,11500,8497.166992,30558000
6/12/2006,11520,11520,11260,11480,8482.385742,21498400
6/13/2006,11200,11220,10960,10980,8112.946289,41305250
6/14/2006,10880,11220,10820,11060,8172.054199,32644700
6/15/2006,11280,11280,11060,11100,8201.610352,18344000
6/16/2006,11520,11540,11300,11420,8438.056641,28129000
6/19/2006,11420,11520,11220,11300,8349.391602,20069800
6/20/2006,11260,11320,11040,11120,8216.389648,19583950
6/21/2006,11120,11280,11100,11140,8231.167969,13499300
6/22/2006,11300,11440,11200,11320,8364.166016,22982200
6/23/2006,11300,11420,11220,11360,8393.720703,14896500
6/26/2006,11400,11700,11400,11640,8600.606445,22351250
6/27/2006,11700,11800,11660,11660,8615.386719,15767750
6/28/2006,11500,11600,11420,11600,8571.050781,18377100
6/29/2006,11700,11840,11680,11800,8726.352539,15998850
6/30/2006,12140,12180,12040,12060,8918.62793,29176450
7/3/2006,12140,12220,12080,12100,8948.210938,12593400
7/4/2006,12220,12240,12020,12020,8889.045898,9270000
7/5/2006,11700,12100,11700,12060,8918.62793,13375000
7/6/2006,11860,12000,11800,11960,8844.677734,17500000
7/7/2006,12020,12120,12000,12020,8889.045898,14365000
7/10/2006,11880,12140,11780,12120,8963,17315000
7/11/2006,11880,12240,11880,12160,8992.582031,16385000
7/12/2006,12120,12240,11980,12160,8992.582031,23300000
7/13/2006,12000,12180,11900,12000,8874.258789,22835000
7/14/2006,11740,11820,11640,11680,8637.609375,24250000
7/18/2006,11520,11680,11520,11640,8608.02832,14245000
7/19/2006,11600,11760,11600,11600,8578.450195,11125000
7/20/2006,11880,11960,11800,11960,8844.677734,21960000
7/21/2006,11820,11940,11800,11880,8785.512695,8896300
7/24/2006,11740,11880,11660,11800,8726.352539,14934950
7/25/2006,11920,12040,11880,11960,8844.677734,15877650
7/26/2006,11960,12080,11920,11980,8859.46582,7650000
7/27/2006,11980,12100,11880,12080,8933.419922,14995000
7/28/2006,12000,12080,11940,12020,8889.045898,9564450
7/31/2006,12200,12280,12160,12160,8992.582031,23415250
8/1/2006,12180,12300,12100,12100,8948.210938,13372450
8/2/2006,12060,12280,12040,12160,8992.582031,10944800
8/3/2006,12360,12380,12200,12200,9022.166016,12565450
8/4/2006,12240,12340,12240,12300,9096.113281,8121450
8/7/2006,12380,12380,12080,12120,8963,15051350
8/8/2006,12100,12340,12100,12300,9096.113281,13598300
8/9/2006,12300,12460,12180,12320,9110.90332,15112800
8/10/2006,12320,12400,12180,12240,9051.742188,15694950
8/11/2006,12340,12440,12140,12140,8977.792969,16574950
8/14/2006,12200,12220,12000,12100,8948.210938,17105950
8/16/2006,12360,12440,12280,12360,9140.485352,19587150
8/17/2006,12600,12940,12580,12880,9525.036133,38826150
8/18/2006,13000,13300,12940,13120,9702.526367,37509050
8/21/2006,13200,13360,13100,13140,9717.313477,17145000
8/22/2006,12960,13160,12960,13160,9732.102539,19445000
8/23/2006,13080,13160,12880,12920,9554.618164,14711500
8/24/2006,12780,12820,12620,12720,9406.711914,17782500
8/25/2006,12840,13020,12780,12920,9554.618164,15981600
8/28/2006,13000,13040,12860,12860,9510.246094,10722200
8/29/2006,13040,13220,13000,13180,9746.892578,15312250
8/30/2006,13200,13220,12980,13100,9687.733398,13979500
8/31/2006,13080,13240,13000,13000,9613.780273,20178950
9/1/2006,13040,13140,12980,13060,9658.149414,8951400
9/4/2006,13240,13240,13100,13160,9732.102539,8986350
9/5/2006,13120,13200,13040,13160,9732.102539,7216450
9/6/2006,13160,13160,13020,13080,9672.94043,7866200
9/7/2006,12920,13020,12860,12980,9598.989258,10126650
9/8/2006,12880,13000,12880,12940,9569.40918,7533050
9/11/2006,12940,12980,12660,12720,9406.711914,18312850
9/12/2006,12760,12840,12580,12640,9347.551758,17687250
9/13/2006,12800,12900,12740,12840,9495.456055,24360250
9/14/2006,12840,13100,12820,13100,9687.733398,31021950
9/15/2006,13060,13160,13020,13120,9702.526367,11988600
9/18/2006,13140,13580,13140,13460,9953.960938,26352850
9/19/2006,13460,13560,13420,13440,9939.167969,12795650
9/20/2006,13260,13380,13180,13340,9865.21582,14816350
9/21/2006,13480,13540,13280,13300,9835.637695,13060450
9/22/2006,13160,13220,13040,13080,9672.94043,11768200
9/25/2006,13000,13160,12960,13060,9658.149414,12493150
9/26/2006,13080,13160,12920,13020,9628.570313,12855500
9/27/2006,13100,13260,13100,13260,9806.056641,15073400
9/28/2006,13240,13440,13200,13360,9880.010742,17199900
9/29/2006,13380,13440,13220,13280,9820.845703,10884050
10/2/2006,13180,13380,13180,13300,9835.637695,13336800
10/4/2006,13180,13200,12940,12960,9584.199219,19646300
10/9/2006,13040,13140,12500,12700,9391.921875,28756900
10/10/2006,12840,13000,12800,12840,9495.456055,9863750
10/11/2006,12700,12880,12660,12820,9480.665039,10532750
10/12/2006,12720,12900,12680,12780,9451.083984,17850550
10/13/2006,12900,12960,12840,12880,9525.036133,13492650
10/16/2006,13040,13160,12920,13000,9613.780273,16781050
10/17/2006,13000,13020,12840,12940,9569.40918,9174650
10/18/2006,12820,12880,12720,12840,9495.456055,16155300
10/19/2006,12900,12960,12640,12720,9406.711914,16716600
10/20/2006,12700,12760,12580,12640,9347.551758,23209700
10/23/2006,12620,12620,12400,12500,9244.017578,21650650
10/24/2006,12600,12660,12460,12540,9273.597656,18173600
10/25/2006,12480,12620,12420,12500,9244.017578,17740950
10/26/2006,12540,12680,12500,12580,9303.179688,16658100
10/27/2006,12580,12580,12320,12400,9170.067383,22082550
10/30/2006,12340,12380,12140,12180,9007.371094,20122000
10/31/2006,12140,12320,12060,12220,9036.950195,24140400
11/1/2006,12360,12400,12260,12300,9096.113281,13952400
11/2/2006,12280,12380,12220,12280,9081.323242,13024450
11/3/2006,12340,12400,12180,12220,9036.950195,14012550
11/6/2006,12180,12200,11980,12100,8948.210938,17439800
11/7/2006,12300,12300,12100,12180,9007.371094,17791800
11/8/2006,12300,12420,12300,12300,9096.113281,13618400
11/9/2006,12400,12620,12360,12620,9332.758789,28261650
11/10/2006,12560,12640,12520,12580,9303.179688,13480750
11/13/2006,12720,12800,12660,12800,9465.875977,16464950
11/14/2006,12960,13000,12880,12940,9569.40918,18685300
11/15/2006,13100,13240,13060,13240,9791.265625,29861150
11/16/2006,13520,13520,13140,13140,9717.313477,19037300
11/17/2006,13160,13160,13060,13140,9717.313477,9296700
11/20/2006,13120,13120,12940,13040,9643.359375,14429300
11/21/2006,13060,13120,12960,13000,9613.780273,10533050
11/22/2006,12940,13200,12940,13200,9761.685547,12154500
11/23/2006,13260,13300,13020,13080,9672.94043,12492450
11/24/2006,13080,13120,12920,13040,9643.359375,9120950
11/27/2006,12940,13000,12780,12840,9495.456055,16110750
11/28/2006,12620,12740,12600,12660,9362.339844,15936500
11/29/2006,12560,12740,12560,12620,9332.758789,16956850
11/30/2006,12720,12880,12700,12800,9465.875977,15937700
12/1/2006,12800,12900,12780,12800,9465.875977,8220950
12/4/2006,12860,12920,12740,12820,9480.665039,9770000
12/5/2006,12960,13020,12760,12760,9436.296875,17541350
12/6/2006,12760,12800,12580,12700,9391.921875,13141050
12/7/2006,12580,12700,12500,12520,9258.811523,14568100
12/8/2006,12340,12360,12160,12240,9051.742188,25506450
12/11/2006,12200,12240,12040,12080,8933.419922,22559950
12/12/2006,12120,12200,11980,12000,8874.258789,16336200
12/13/2006,12000,12180,12000,12100,8948.210938,17044900
12/14/2006,12060,12280,12000,12260,9066.535156,43086900
12/15/2006,12280,12300,12140,12180,9007.371094,22955950
12/18/2006,12200,12300,12160,12200,9022.166016,20216550
12/19/2006,12200,12280,12160,12180,9007.371094,14096450
12/20/2006,12180,12400,12180,12340,9125.694336,20860850
12/21/2006,12380,12400,12260,12340,9125.694336,16119000
12/22/2006,12240,12280,12160,12220,9036.950195,17192100
12/26/2006,12180,12220,12040,12140,8977.792969,15325400
12/27/2006,12220,12280,12080,12280,9156.749023,9427500
12/28/2006,12320,12380,12200,12260,9141.839844,10913300
1/2/2007,12400,12540,12320,12520,9335.711914,17607300
1/3/2007,12540,12560,12220,12280,9156.749023,19676500
1/4/2007,12220,12240,12060,12120,9037.442383,18258900
1/5/2007,12160,12180,11900,11900,8873.397461,28400400
1/8/2007,11840,11880,11580,11680,8709.350586,33081550
1/9/2007,11740,11880,11640,11720,8739.178711,20109850
1/10/2007,11640,11680,11500,11560,8619.874023,25756300
1/11/2007,11580,11760,11560,11660,8694.441406,29839350
1/12/2007,11800,12120,11700,12120,9037.442383,40346050
1/15/2007,12240,12300,12140,12240,9126.922852,33675300
1/16/2007,12300,12300,12220,12260,9141.839844,15522550
1/17/2007,12200,12200,11940,12040,8977.791016,23396700
1/18/2007,11980,11980,11780,11880,8858.482422,21762950
1/19/2007,11760,11760,11580,11700,8724.263672,32068050
1/22/2007,11700,11860,11660,11820,8813.745117,21204000
1/23/2007,11820,12000,11760,11880,8858.482422,21732900
1/24/2007,12000,12080,11980,12040,8977.791016,14238300
1/25/2007,12120,12160,12040,12060,8992.703125,11798550
1/26/2007,12000,12000,11740,11760,8769.006836,37403750
1/29/2007,11800,11820,11540,11560,8619.874023,28106550
1/30/2007,11640,11720,11500,11700,8724.263672,18857050
1/31/2007,11700,11700,11500,11600,8649.699219,18468100
2/1/2007,11520,11680,11520,11580,8634.78418,20379600
2/2/2007,11660,11820,11600,11760,8769.006836,25061700
2/5/2007,11780,11800,11660,11720,8739.178711,24227700
2/6/2007,11700,11760,11660,11740,8754.091797,14804600
2/7/2007,11760,11780,11600,11720,8739.178711,19521900
2/8/2007,11760,11800,11600,11660,8694.441406,25787500
2/9/2007,11580,11720,11580,11660,8694.441406,15724250
2/12/2007,11600,11600,11380,11440,8530.396484,43866750
2/13/2007,11380,11420,11200,11240,8381.260742,38350000
2/14/2007,11340,11460,11340,11340,8455.828125,31505450
2/15/2007,11620,11640,11380,11500,8575.133789,31469800
2/16/2007,11560,11840,11480,11840,8828.65918,41500100
2/20/2007,11900,12040,11760,12000,8947.963867,23313850
2/21/2007,12040,12240,12000,12120,9037.442383,27616450
2/22/2007,12120,12240,12040,12040,8977.791016,18015000
2/23/2007,12060,12080,11800,11840,8828.65918,25999600
2/26/2007,11740,11780,11580,11660,8694.441406,29442950
2/27/2007,11720,11720,11500,11620,8664.611328,22474550
2/28/2007,11160,11400,11160,11400,8500.567383,45093800
3/1/2007,11340,11340,11340,11340,8455.828125,0
3/5/2007,11240,11440,11220,11300,8426.001953,27584250
3/6/2007,11300,11580,11300,11420,8515.481445,27781400
3/7/2007,11500,11520,11300,11400,8500.567383,26039150
3/8/2007,11400,11640,11340,11540,8604.960938,29056100
3/9/2007,11660,11780,11600,11740,8754.091797,30233000
3/12/2007,11800,12040,11800,12040,8977.791016,31691500
3/13/2007,12080,12080,11860,12000,8947.963867,16828000
3/14/2007,11720,11760,11600,11680,8709.350586,24902100
3/15/2007,11700,11840,11680,11720,8739.178711,21261300
3/16/2007,11720,11860,11620,11780,8783.918945,13671150
3/19/2007,11740,11800,11640,11740,8754.091797,11891200
3/20/2007,11700,11740,11500,11580,8634.78418,21245000
3/21/2007,11620,11700,11500,11580,8634.78418,12559600
3/22/2007,11700,11780,11640,11640,8679.523438,22119900
3/23/2007,11680,11720,11520,11600,8649.699219,17271600
3/26/2007,11640,11700,11560,11680,8709.350586,15899800
3/27/2007,11640,11660,11540,11600,8649.699219,18780200
3/28/2007,11600,11600,11400,11440,8530.396484,22607300
3/29/2007,11300,11480,11280,11380,8485.650391,30754300
3/30/2007,11380,11380,11240,11260,8396.170898,22767000
4/2/2007,11280,11420,11280,11320,8440.916992,20035050
4/3/2007,11340,11560,11320,11480,8560.216797,19676650
4/4/2007,11660,11940,11620,11900,8873.397461,44768400
4/5/2007,12020,12060,11820,11860,8843.568359,15772300
4/6/2007,11920,11960,11680,11740,8754.091797,15445750
4/9/2007,11800,11800,11660,11680,8709.350586,12778300
4/10/2007,11680,11780,11520,11560,8619.874023,22281600
4/11/2007,11680,12020,11660,11980,8933.050781,42482950
4/12/2007,11940,12080,11880,12080,9007.618164,34352850
4/13/2007,12080,12200,11900,12040,8977.791016,35876550
4/16/2007,11980,12060,11860,11860,8843.568359,20227200
4/17/2007,11920,11980,11760,11860,8843.568359,22060000
4/18/2007,11800,11820,11620,11660,8694.441406,25200000
4/19/2007,11620,11640,11360,11440,8530.396484,32114150
4/20/2007,11480,11560,11420,11460,8545.306641,16748300
4/23/2007,11560,11680,11400,11400,8500.567383,18575450
4/24/2007,11480,11540,11360,11420,8515.481445,25104600
4/25/2007,11520,11560,11240,11280,8411.084961,29520750
4/26/2007,11400,11620,11400,11600,8649.699219,27133550
4/27/2007,11620,11740,11460,11600,8649.699219,30426400
4/30/2007,11600,11660,11380,11480,8560.216797,18851000
5/2/2007,11400,11600,11400,11500,8575.133789,16500000
5/3/2007,11560,11620,11460,11480,8560.216797,14666550
5/4/2007,11480,11560,11480,11520,8590.050781,12117750
5/7/2007,11600,11740,11560,11740,8754.091797,29269050
5/8/2007,11760,11860,11580,11640,8679.523438,30470000
5/9/2007,11600,11720,11480,11600,8649.699219,19446550
5/10/2007,11700,11720,11500,11500,8575.133789,21284800
5/11/2007,11500,11540,11380,11460,8545.306641,18063550
5/14/2007,11500,11560,11400,11480,8560.216797,15178550
5/15/2007,11480,11500,11380,11460,8545.306641,16629900
5/16/2007,11380,11480,11380,11400,8500.567383,13728550
5/17/2007,11380,11460,11240,11320,8440.916992,32991650
5/18/2007,11200,11220,10960,11080,8261.957031,44367750
5/21/2007,10940,11160,10920,11040,8232.125,27085250
5/22/2007,11120,11340,11120,11300,8426.001953,40901450
5/23/2007,11320,11360,11180,11240,8381.260742,18800050
5/25/2007,11000,11140,11000,11040,8232.125,30527900
5/28/2007,11000,11020,10920,10960,8172.472656,19714700
5/29/2007,10920,10940,10700,10740,8008.42627,34405050
5/30/2007,10740,10740,10500,10640,7933.862793,39442700
5/31/2007,10720,10840,10640,10700,7978.60498,32327800
6/1/2007,10920,11180,10860,11120,8291.77832,48280700
6/4/2007,11320,11560,11260,11440,8530.396484,54176150
6/5/2007,11500,11640,11380,11420,8515.481445,30539250
6/7/2007,11180,11400,11180,11380,8485.650391,24129700
6/8/2007,11240,11520,11220,11440,8530.396484,33649350
6/11/2007,11560,11700,11440,11560,8619.874023,33486900
6/12/2007,11440,11660,11440,11560,8619.874023,17372350
6/13/2007,11500,11540,11340,11460,8545.306641,17896500
6/14/2007,11600,11620,11460,11620,8664.611328,31985700
6/15/2007,11560,11580,11420,11480,8560.216797,24082300
6/18/2007,11600,11800,11520,11780,8783.918945,34236550
6/19/2007,11880,11880,11660,11700,8724.263672,19075450
6/20/2007,11740,11760,11480,11540,8604.960938,28625550
6/21/2007,11720,11840,11720,11780,8783.918945,46066600
6/22/2007,11920,12020,11760,11820,8813.745117,41545600
6/25/2007,11760,11940,11700,11760,8769.006836,19727450
6/26/2007,11820,11860,11660,11760,8769.006836,19325000
6/27/2007,11680,11720,11580,11620,8664.611328,17356150
6/28/2007,11620,11700,11500,11560,8627.296875,20486950
6/29/2007,11560,11580,11320,11320,8448.18457,27230000
7/2/2007,11560,11580,11320,11320,8448.18457,28822950
7/3/2007,11440,11500,11360,11420,8522.817383,25979550
7/4/2007,11460,11680,11440,11560,8627.296875,21507800
7/5/2007,11740,11860,11640,11820,8821.334961,33418800
7/6/2007,12060,12640,11980,12540,9358.674805,82871050
7/9/2007,12760,12980,12660,12860,9597.495117,63496300
7/10/2007,12780,12940,12580,12580,9388.526367,33803150
7/11/2007,12420,12760,12400,12700,9478.084961,26573900
7/12/2007,12700,13040,12680,12920,9642.272461,28582500
7/13/2007,13300,13740,13180,13740,10254.24316,68696450
7/16/2007,13700,13720,12960,13000,9701.975586,48383750
7/18/2007,13160,13240,12800,12800,9552.71582,37695850
7/19/2007,12700,12980,12620,12720,9493.009766,29848650
7/20/2007,12820,13220,12720,13220,9866.160156,28872250
7/23/2007,13060,13200,12980,13160,9821.385742,20428050
7/24/2007,13180,13260,12920,13080,9761.680664,17940900
7/25/2007,12800,13060,12800,12960,9672.123047,19926200
7/26/2007,12980,13040,12520,12520,9343.75,31223850
7/27/2007,12340,12360,11920,11920,8895.967773,57318200
7/30/2007,11920,12200,11860,12200,9104.932617,30529200
7/31/2007,12300,12320,12180,12280,9164.637695,23017750
8/1/2007,12000,12100,11520,11620,8672.076172,53035500
8/2/2007,11780,11920,11520,11800,8806.412109,29307050
8/3/2007,12000,12140,11780,11800,8806.412109,30259700
8/6/2007,11460,11720,11440,11680,8716.854492,26664700
8/7/2007,11900,11920,11640,11680,8716.854492,15727400
8/8/2007,11800,12040,11740,12040,8985.523438,20627250
8/9/2007,12400,12500,12320,12420,9269.118164,42449700
8/10/2007,12120,12160,11960,12060,9000.448242,30724000
8/13/2007,12120,12340,12020,12260,9149.708984,17635500
8/14/2007,12240,12420,12140,12240,9134.782227,16922600
8/16/2007,11680,11800,11580,11600,8657.146484,50978800
8/17/2007,11740,11800,11360,11440,8537.742188,37513450
8/20/2007,11800,11840,11700,11800,8806.412109,24012750
8/21/2007,11800,11980,11720,11840,8836.262695,18044500
8/22/2007,11920,12040,11840,11880,8866.117188,20210450
8/23/2007,12200,12260,11940,11980,8940.742188,19973500
8/24/2007,11900,11940,11660,11720,8746.706055,18926300
8/27/2007,11820,12000,11500,11540,8612.371094,21689350
8/28/2007,11480,11540,11360,11520,8597.443359,26209000
8/29/2007,11160,11360,11160,11240,8388.478516,32118350
8/30/2007,11500,11560,11380,11440,8537.742188,19231700
8/31/2007,11400,11820,11400,11820,8821.334961,30225900
9/3/2007,11820,11820,11500,11520,8597.443359,19882000
9/4/2007,11520,11660,11420,11500,8582.517578,14962300
9/5/2007,11600,11700,11380,11380,8492.959961,19629900
9/6/2007,11240,11500,11220,11500,8582.517578,17740550
9/7/2007,11500,11500,11320,11500,8582.517578,15746950
9/10/2007,11260,11280,11120,11260,8403.404297,17560000
9/11/2007,11300,11460,11220,11340,8463.109375,13712100
9/12/2007,11360,11400,11180,11200,8358.62793,14680300
9/13/2007,11200,11340,11020,11240,8388.478516,24396000
9/14/2007,11200,11220,11040,11120,8298.920898,24298800
9/17/2007,11020,11040,10880,10900,8134.736328,21488750
9/18/2007,10900,10960,10760,10840,8089.959961,23761000
9/19/2007,11060,11180,10960,11040,8239.219727,28984400
9/20/2007,10940,11040,10800,10920,8149.662109,29019850
9/21/2007,10800,10860,10640,10680,7970.548828,39467450
9/27/2007,11000,11160,10860,11160,8328.774414,49918900
9/28/2007,11520,11540,11400,11500,8582.517578,42891650
10/1/2007,11520,11540,11340,11460,8552.667969,16355000
10/2/2007,11580,11700,11520,11580,8642.223633,30136750
10/4/2007,11260,11400,11200,11300,8433.260742,40348550
10/5/2007,11320,11340,10960,11060,8254.145508,29788950
10/8/2007,11080,11160,10820,11020,8224.291992,28390800
10/9/2007,10820,10900,10660,10740,8015.32373,40724950
10/10/2007,10900,11060,10760,11040,8239.219727,32597150
10/11/2007,11060,11180,10860,11100,8284,30210150
10/12/2007,11020,11440,10940,11140,8313.847656,56563250
10/15/2007,11160,11240,10760,10840,8089.959961,33940050
10/16/2007,10540,10640,10260,10300,7686.949219,66853950
10/17/2007,10320,10440,10160,10300,7686.949219,35884300
10/18/2007,10400,10520,10320,10440,7791.43457,30044750
10/19/2007,10580,10960,10380,10800,8060.106445,48519450
10/22/2007,10420,10660,10380,10440,7791.43457,32305000
10/23/2007,10500,10600,10440,10440,7791.43457,31971400
10/24/2007,10520,10520,10180,10260,7657.098145,40471500
10/25/2007,10220,10360,10000,10140,7567.539063,37307700
10/26/2007,10220,10640,10060,10640,7940.694824,51448600
10/29/2007,10800,11000,10700,10900,8134.736328,40179750
